Dataset;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE_mean;MSE_std;RMSE_mean;RMSE_std;MAE_mean;MAE_std;R2_mean;R2_std;WMSE_mean;WMSE_std;WRMSE_mean;WRMSE_std;WMAE_mean;WMAE_std;WR2_mean;WR2_std;SERA_mean;SERA_std;DWRMSE_mean;DWRMSE_std;DWSERA_mean;DWSERA_std
mortgage;CART;(1.5, 'denseweight', True, 'balance');RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.025192395172573823;0.008288390719917526;0.15675703534446564;0.02623879745270713;0.08725290839661433;0.00841876932680959;0.9973792860956516;0.0007874673489475005;0.0043292261964517145;0.0015072506051934155;0.06487852747808981;0.01161908891941476;0.04564233778851078;0.006965778116883363;0.9943678298603711;0.0015116541928641492;0.2318891690453706;0.09604641785493151;0.22244656422026823;0.03799805455738345;4.833629420496916;1.8033683427798777
mortgage;CART;(1.5, 'denseweight', True, 'balance');RF;{'n_estimators': 200, 'max_features': 'log2'};0.023295778120828524;0.008035148315095133;0.15058310558158178;0.026257410260612766;0.08583578541304122;0.011178501714212332;0.9975768156108096;0.0007629324640244001;0.004666540492011349;0.0021252574510303387;0.06691482887203837;0.014579589849060035;0.04652139305847722;0.007379806419296115;0.9939524233449054;0.0022553251954922624;0.24342352802741246;0.11379129422795134;0.21390939185391913;0.043167061108266055;4.368610469540938;1.7546683576493471
mortgage;CART;(1.5, 'denseweight', True, 'balance');RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.02462392761708552;0.008225992543365243;0.15483727594633329;0.026860660921060243;0.08555266337407706;0.010618879247611028;0.9974247584541924;0.0008301592235809157;0.004315862669672385;0.00154568750872278;0.06474102807253636;0.011832991929616758;0.045391560359804406;0.00646609298267374;0.9943866930192679;0.0015855757040973556;0.23066561170475888;0.10142721998511488;0.2222279232932669;0.04199349186523052;4.700507632059075;1.7286377091632048
mortgage;CART;(1.5, 'denseweight', True, 'balance');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.025734431151373898;0.0066369652140937044;0.15931630974121377;0.01979743535061299;0.09701930589632549;0.008138897843995643;0.9973293361826551;0.0005621327038616622;0.005400674981365697;0.0014311190562094514;0.07292014774806628;0.009682092386804462;0.05629326294717939;0.006926067445673175;0.992875155375254;0.001584784443798838;0.28595236835138016;0.10990144036494276;0.2296548482797244;0.02789092273568812;4.896743803181059;1.4696454985316094
mortgage;CART;(1.5, 'denseweight', True, 'balance');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.028027576838513334;0.008880838865264565;0.1658214091148908;0.024286189895250523;0.10888034874701816;0.011482096052539406;0.9970828964909157;0.0008404027514565453;0.008416083874225787;0.0024734690107309815;0.0908784887257674;0.013297826186623403;0.07158061663584785;0.01111577869565077;0.9889049768168117;0.0027522456366133215;0.43327586984871996;0.18661842882719465;0.23803507181028122;0.04414561281017569;5.189311388744345;1.924693446939031
mortgage;CART;(1.5, 'denseweight', True, 'balance');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.01};0.013054364210148628;0.0034985735946936884;0.1131563170671217;0.016667070593560315;0.07187871381924214;0.005714216003344124;0.9986438043529912;0.0003227472515008081;0.003123082656873876;0.00088215058453533;0.055414702811518425;0.007670074336868479;0.04286460168803909;0.00624252520842821;0.9958921822334804;0.0009861445408657608;0.16287316628116233;0.06576513871609975;0.15726936007868064;0.03276345080306659;2.433288175073336;0.7967686268325841
mortgage;CART;(1.5, 'denseweight', True, 'balance');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.1};0.018240143916247103;0.009460099745910399;0.13163079010094442;0.031858698683897214;0.08500890320667223;0.011731087659952148;0.9981254832400113;0.0008589242592168747;0.005738083373641754;0.001937919208888762;0.07476564116842606;0.012911431315132985;0.05897576608702467;0.008631901931956017;0.992324948372551;0.002767244718735275;0.29523283650282384;0.1309449764848088;0.16655321526554215;0.03845154826095458;3.355240809733896;2.0412460322705868
mortgage;CART;(1.5, 'denseweight', True, 'balance');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.01};0.012114408594896844;0.005674031218424302;0.10785811982576106;0.023118885559179965;0.0651038007968041;0.007611837568834284;0.998757221137222;0.00048610980558575585;0.002220645559355126;0.0006637571159975745;0.04671519061522178;0.00656723615997999;0.03500973724892889;0.005496239517602035;0.9970440421095432;0.001002051460993802;0.11974452785897627;0.05196806477587886;0.14949004464614413;0.03441229793152773;2.3224511258953813;1.2121765915318818
mortgage;CART;(1.5, 'denseweight', True, 'balance');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.019164112471867514;0.010884292143569198;0.13426121652144243;0.03555962457697507;0.08446672990689244;0.011185030026080747;0.9979892023113933;0.001220503542101689;0.0053342519574878;0.0017665349483776075;0.07213267377757318;0.012145801644364993;0.05743316096464347;0.007671022627229391;0.9930861830275836;0.0017037592033545225;0.27287413011088807;0.11520259143279077;0.1855619740857328;0.054514733448673205;3.58896428523821;2.3103114209361477
mortgage;CART;(1.5, 'denseweight', True, 'balance');XGB;{'n_estimators': 100, 'max_depth': 3};0.05041749781180664;0.0156426823662874;0.22209499085273327;0.034821973425649466;0.15286753077158272;0.016483079909938428;0.9947755069012171;0.0014101163178477513;0.018470507256179977;0.004076000119824497;0.13509363324714133;0.015739907919051117;0.10080222132927671;0.01100489694339688;0.9757174116933478;0.004722545288076498;0.9344064217136208;0.37215811426360473;0.27571415614422534;0.0609010560585357;8.512663719869948;3.3475866568549884
mortgage;CART;(1.5, 'denseweight', True, 'balance');XGB;{'n_estimators': 100, 'max_depth': 6};0.037683041783213134;0.014139704793143438;0.19111077701588283;0.03589665245300496;0.11595293216737916;0.01373712253094203;0.9960903894808677;0.0013500407340777411;0.010248047640427048;0.00437577047192666;0.09940251456489851;0.020324522280424244;0.06742173003152492;0.011914472607902198;0.9865864741502652;0.005231743636336788;0.535083680464495;0.3031254338833673;0.26155763562339707;0.06281240976304588;6.972449850257473;2.8106963962054166
mortgage;CART;(1.5, 'denseweight', True, 'balance');XGB;{'n_estimators': 200, 'max_depth': 3};0.042523977352493164;0.009045155857689878;0.20511151871948624;0.022441089324892045;0.14019575146359825;0.0135050836279139;0.9955883361153377;0.0007525143875902572;0.0137843381246125;0.004077346569394737;0.11619094052779455;0.017874671937237997;0.08558042988245187;0.014153539958266298;0.9819338940070078;0.00446337430979714;0.709674437700095;0.3232439339329168;0.2674765334171281;0.039076871711472866;7.519947638833537;1.8142167845221813
mortgage;CART;(1.5, 'denseweight', True, 'balance');XGB;{'n_estimators': 200, 'max_depth': 6};0.03318334883125945;0.009574368428898994;0.18033012453100322;0.027170143292721542;0.10898512832109682;0.01235844003849666;0.9965429087804628;0.0009364196917747996;0.011367938036703646;0.0045945624123431;0.10481702147712534;0.020712225883241737;0.067412741257265;0.008194795069164292;0.9849122496415704;0.006372305077736889;0.5753612382016774;0.2917525994980747;0.24396611584606007;0.040240417131566536;6.051144055942222;1.9255093844972577
