Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
treasury;1;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.03017368865394344;0.17370575308245678;0.11166949310637825;0.9965978647560276;0.017357851414942095;0.13174919891575088;0.08282384741246367;0.9777370795975476;1.1339713864976089;0.2418523768322166;5.317932599218401
treasury;2;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.04765041679972372;0.2182897542252584;0.14576044126049442;0.9960862912655949;0.011159218221253884;0.10563720093439566;0.0773290643848757;0.9893733613409943;0.6502712371022757;0.27018846474533453;7.697067454107735
treasury;3;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.15584695863689133;0.3947745668566952;0.20020128173605434;0.9886206402220085;0.48510005433285663;0.6964912449793297;0.4381835891818667;0.9623439964316224;22.466560457146187;0.5999088560072788;25.532296755278225
treasury;4;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.06436471549392485;0.2537020210678757;0.14289136588359172;0.9944952022834235;0.0225607859084801;0.15020248303034175;0.09149803641778434;0.9782882432734258;1.3460050121869618;0.3812231467914325;11.890389174444428
treasury;5;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.045488821279422005;0.21328108514217103;0.12947585776407464;0.996333840079844;0.009169512968099482;0.09575757394639592;0.07200349240668209;0.9906518062019736;0.6092870567483962;0.31481391026726485;7.949381228799934
treasury;6;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.07477540629203398;0.27345092117605674;0.1458043260838514;0.9937153819293985;0.016410085396929695;0.1281018555561538;0.08757072182401635;0.9824694937361063;1.1314101523125732;0.43229628471621223;14.380726242571676
treasury;7;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.09462416386776712;0.3076104092318189;0.15936022113594178;0.9909648456328661;0.2794702397902054;0.5286494488696696;0.3051569320039593;0.9748473668354437;12.963594061838752;0.48456019275536544;14.75916898842943
treasury;8;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.06160059583359179;0.24819467325789205;0.1402049239056728;0.9938665563202479;0.024388465987635517;0.1561680696801863;0.09322997045111855;0.9732322337134602;1.210865702169527;0.2930670795723456;11.081069391930402
treasury;9;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.06672911675278081;0.258319795510876;0.1409226649645714;0.9944415163144873;0.007625356038950213;0.08732328463216563;0.06230319008661394;0.9923364488207983;0.46197630315161803;0.3567146716790614;11.322586880193978
treasury;0;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.10513280600790699;0.3242418942825048;0.1568860601565994;0.9895917011104912;0.20759936619238864;0.45563073446859204;0.2150446613044461;0.9914254890328952;14.772917495574244;0.5216657114300226;20.08772400863606
treasury;1;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.03140410778324873;0.17721204186862904;0.11915900318427575;0.996459132884937;0.017230316971937065;0.13126430197101216;0.09141393200800998;0.9779006533651367;1.1266863178797213;0.24411886759849222;5.432013487906007
treasury;2;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.046959635558898344;0.21670172024905188;0.15113949980380628;0.9961430277383764;0.012484964303999245;0.11173613696561756;0.08623254232115041;0.9881108871877337;0.7215633368506595;0.26993742383605396;7.5119602454964465
treasury;3;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.15191078009164846;0.38975733487857345;0.20066849076383908;0.9889080452006394;0.46914996477512966;0.6849452275730736;0.42972073727711574;0.9635821258111948;21.728473590894954;0.5896716663220559;24.836131824139553
treasury;4;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.06301458891631903;0.25102706809489495;0.1480191059573394;0.9946106719727472;0.026427219695078667;0.1625645093342291;0.10298579468863919;0.9745673148397013;1.5637141038017643;0.3720598082389682;11.596520893505634
treasury;5;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.046843481638376754;0.21643355016812146;0.14100238976520207;0.9962246615745819;0.012745100795734212;0.11289420178084529;0.09082523259105738;0.9870065430270505;0.8314431483413028;0.3179462615980504;8.21856210917494
treasury;6;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.07569120127164683;0.27512033961822385;0.15305820294232586;0.9936384124823137;0.017451641667705176;0.13210466179399263;0.09463499821680893;0.9813568237964091;1.198758001248937;0.43281860724573;14.440856810675934
treasury;7;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.09478521039747971;0.30787206823204943;0.16600126872221638;0.9909494681627067;0.2814088393733944;0.5304798199492554;0.3121863555817489;0.9746728907115977;13.052749199040962;0.4857655257455062;14.868806089452411
treasury;8;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.06090763777459019;0.24679472801214816;0.14639900827386673;0.9939355527182502;0.02650587253619725;0.16280624231336233;0.10494187439577653;0.970908256319629;1.3096540073575151;0.2882433002189237;10.837196910142882
treasury;9;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.06690250083363278;0.25865517747308436;0.14461350321303496;0.9944270735549898;0.008175109086795786;0.09041630984947233;0.06653339670921868;0.9917839420792682;0.4907469761831138;0.35626873196898123;11.266114415509527
treasury;0;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.01};0.05644489637416722;0.23758134685653925;0.11169902868840731;0.9944118741375029;0.07628757224060143;0.2762020496676327;0.12544496987089934;0.9968490817827226;5.427140285065078;0.3351298026818886;10.239206483629092
