Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
fuelConsumption;9;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.15056179675629194;0.38802293328654164;0.25659677901051264;0.9535791427307267;0.3856471184764503;0.6210049262900016;0.3887300735509018;0.8345848250548566;21.433214197895712;0.48386043019998926;41.79097328584093
fuelConsumption;0;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.48316733460990124;0.6951023914574753;0.3811987466244792;0.8664520719628639;2.5587251933792663;1.599601573323578;0.8832893664287887;0.10468654677873002;121.37175742443765;1.0845732701855002;150.68565650726063
fuelConsumption;1;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.24085272521235165;0.49076748589566493;0.3426731572948164;0.9055184753138309;0.3255985485748626;0.5706124328954484;0.3974335355021456;0.9472267182875975;35.36553494881019;0.5827213155906237;62.749298348630354
fuelConsumption;2;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.32279328431832965;0.5681489983431544;0.40097001064938126;0.8997172383862083;0.3762810871501124;0.6134175471488507;0.4227000373131472;0.9522633960040668;40.66680437733083;0.6648091776982553;78.67432372712344
fuelConsumption;3;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.2032656931789686;0.450849967482497;0.33656641876393606;0.9360155335637947;0.2786970433129657;0.5279176482302573;0.3819888392980357;0.9608910484604958;33.50877411434126;0.5417238316055759;51.088478052169364
fuelConsumption;4;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.3052276125283304;0.5524740831281866;0.3731486000797966;0.9133708026299967;0.41880966008798454;0.6471550510410813;0.42337268133624084;0.9524748344906006;45.19921341063718;0.7011193756435463;84.10060628048936
fuelConsumption;5;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.2017712763054052;0.4491895772448479;0.33169212624979416;0.9234231546991022;0.3007814057938575;0.5484354162468517;0.40564235586714353;0.9501395381568118;32.10939014076463;0.5649391971165171;56.04001824778797
fuelConsumption;6;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.18364688062970333;0.4285404072309907;0.3379839296043764;0.9399420581633002;0.2235273172845187;0.4727867566720949;0.37287828367087156;0.9702593135588783;21.10990242971106;0.4928723553723088;45.25189912863934
fuelConsumption;7;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.2336538634227162;0.48337755783933145;0.3417375815826503;0.9146984845757529;0.27909014409490396;0.5282898296341734;0.3842509309862248;0.9538241400215557;30.018636383596647;0.5529610710268512;63.2681933279852
fuelConsumption;8;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.7674992800078607;0.8760703624754468;0.4221136987378171;0.8257417012487267;2.018237407939071;1.4206468273075723;0.6239839990218212;0.817977853216589;226.7081742082902;1.4185766077640687;250.03651246006422
fuelConsumption;9;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 3};0.28960330059449185;0.5381480285149169;0.3566208793358369;0.9107101949416292;0.9554764976446087;0.9774847812854217;0.6522111912045812;0.5901685648832166;53.024492946270406;0.7226637807162015;83.6824670400058
fuelConsumption;0;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.41501134297906545;0.644213740135264;0.2897981457264498;0.8852904553005192;2.462470579576811;1.5692261084932315;0.7324426734988994;0.13836661953329665;116.75131694431421;1.0509576741435946;135.86232428262048
fuelConsumption;1;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.2478800911762521;0.49787557800744964;0.2906459161309953;0.9027617855142381;0.221106957728882;0.4702201162528907;0.30085585483121674;0.9641628016467779;23.95776813249658;0.49146558677502905;48.64664680015066
fuelConsumption;2;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.23626384974881726;0.48606979925605054;0.3002530486995708;0.9265994911500334;0.3503003770711393;0.5918617888250088;0.34618363590654916;0.9555594183419589;37.835263535601406;0.6391239731618479;65.81830080726837
fuelConsumption;3;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.17506953353989754;0.4184131134894048;0.2743550179024931;0.9448911888789667;0.2803451937757672;0.5294763392029593;0.3453766359255682;0.9606597670812127;33.72782630104822;0.5415164001402112;49.133605817235555
fuelConsumption;4;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.24200226879353515;0.4919372610338997;0.3017409393733198;0.9313153153685992;0.3790355371900214;0.6156586206576022;0.3577180424372548;0.956988273300297;40.92366573397548;0.6513186528044758;67.42406684453864
fuelConsumption;5;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.14824088774269825;0.38502063287919813;0.25805512609292697;0.9437391697381247;0.20922122192943082;0.45740706370740586;0.310374097827787;0.9653174479809861;22.355987835279677;0.48791534627462063;42.18080268627678
fuelConsumption;6;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.17389848772392824;0.4170113760126074;0.2819036621547623;0.9431300699178633;0.2639681618750256;0.5137783197790907;0.345531887815506;0.964878591001154;24.967699396763546;0.5236122272390198;46.001193713631096
fuelConsumption;7;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.14926734424036442;0.3863513222966429;0.2435522711648482;0.9455060126952818;0.14322464466195467;0.37845031993903067;0.25215149099158085;0.9763032795055495;15.459595421684897;0.4084068603192508;36.129845700533494
fuelConsumption;8;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.5700113055930144;0.7549909308018304;0.34151619405989614;0.870580725000011;1.4732044502216495;1.2137563389007076;0.5055204990442508;0.8671336505678747;165.45496601110537;1.2164969927022766;185.3305038266018
fuelConsumption;9;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 200, 'max_depth': 6};0.16572862698332644;0.40709781009399504;0.258203561604023;0.9489029414873522;0.5049507895542462;0.7105988949852414;0.46860321194503934;0.7834120386461425;28.028214804680143;0.5294146530451243;46.162450160475224
fuelConsumption;0;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.40386371490702483;0.6355027261208442;0.3028314433010066;0.8883716706992209;2.3119847917375367;1.5205212237050612;0.6577283087898087;0.19102250877053273;109.62845765416387;1.0203981816200849;128.5421465913205
fuelConsumption;1;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.15569523262083054;0.394582352140628;0.2752556636699744;0.9389239920311707;0.1776245050121148;0.42145522302151484;0.30721956918880383;0.971210473501619;19.28122396252556;0.44117612695321723;38.87094803150743
fuelConsumption;2;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.2011564071708771;0.4485046345032313;0.3080270694749754;0.9375063825444698;0.32711116282122593;0.5719363275935757;0.3836968518570253;0.9585012997583463;35.37819884799831;0.6008642622909768;53.74510028780054
